#,Time,Time,Nome,Grandes chances criadas,Assistências,Passes certos,Passes certos %,Passes decisivos,Notas Sofascore,Nota Sofascore
798,Barcelona,,Munir El Haddadi,0,0,36,85.71,2,6.70,6.70
799,Borussia Dortmund,,Jakub Błaszczykowski,0,0,36,83.72,4,6.70,6.70
800,Bayer 04 Leverkusen,,Tin Jedvaj,0,0,36,73.47,3,6.70,6.70
801,Malmö FF,,Pa Konate,0,0,19,65.52,0,6.70,6.70
802,Malmö FF,,Simon Thern,0,0,14,87.5,0,6.70,6.70
803,Athletic Club,,Andoni Iraola,0,0,86,79.63,4,6.70,6.70
804,Paris Saint-Germain,,Clément Chantôme,0,0,6,100,0,6.70,6.70
805,Roma,,Adem Ljajić,0,0,87,86.14,1,6.70,6.70
806,Athletic Club,,Carlos Gurpegi,0,0,81,75,1,6.70,6.70
807,Olympiacos FC,,Omar Elabdellaoui,0,0,193,82.48,5,6.70,6.70
808,FC Porto,,Fabiano,0,0,134,59.29,1,6.69,6.69
809,BATE Borisov,,Nikolay Signevich,0,1,60,60.61,8,6.68,6.68
810,Liverpool,,Simon Mignolet,0,0,130,73.45,0,6.68,6.68
811,APOEL Nicosia,,João Guilherme,0,0,118,84.89,0,6.68,6.68
812,Galatasaray,,Blerim Džemaili,0,0,122,85.92,6,6.68,6.68
813,AFC Ajax,,Jaïro Riedewald,0,0,56,94.92,1,6.67,6.67
814,BATE Borisov,,Ilya Aleksievich,0,0,52,91.23,0,6.67,6.67
815,Athletic Club,,Óscar de Marcos,0,0,132,69.47,2,6.67,6.67
816,Benfica,,Eduardo Salvio,0,0,108,74.48,7,6.66,6.66
817,FC Schalke 04,,Atsuto Uchida,0,0,213,82.88,6,6.66,6.66
818,FC Schalke 04,,Max Meyer,0,0,166,85.13,6,6.65,6.65
819,Roma,,Łukasz Skorupski,0,0,28,35.44,0,6.65,6.65
820,FC Schalke 04,,Timon Wellenreuther,0,0,27,52.94,0,6.65,6.65
821,Ludogorets,,Anicet Abel,0,0,68,87.18,0,6.65,6.65
822,NK Maribor,,Marcos Tavares,0,0,161,83.85,5,6.65,6.65
823,Galatasaray,,Goran Pandev,0,0,31,63.27,1,6.63,6.63
824,Galatasaray,,Yasin Öztekin,0,0,29,87.88,2,6.63,6.63
825,APOEL Nicosia,,Urko Pardo,0,0,85,48.3,0,6.63,6.63
826,FC Porto,,Rúben Neves,0,0,110,85.27,1,6.63,6.63
827,FC Schalke 04,,Eric Maxim Choupo-Moting,0,0,168,77.78,3,6.63,6.63
828,Liverpool,,Joe Allen,0,0,176,86.7,2,6.63,6.63
829,Zenit St. Petersburg,,Viktor Fayzulin,0,0,138,85.19,3,6.63,6.63
830,Ludogorets,,Yordan Minev,0,0,156,82.11,3,6.62,6.62
831,NK Maribor,,Damjan Bohar,0,0,87,83.65,9,6.62,6.62
832,AFC Ajax,,Nick Viergever,0,0,246,92.13,0,6.62,6.62
833,BATE Borisov,,Aleksandr Karnitskiy,0,0,107,61.14,6,6.62,6.62
834,AFC Ajax,,Jasper Cillessen,0,0,114,73.08,0,6.62,6.62
835,Malmö FF,,Simon Kroon,0,0,18,69.23,2,6.60,6.60
836,Zenit St. Petersburg,,Axel Witsel,0,0,192,84.21,2,6.60,6.60
837,Zenit St. Petersburg,,Salomón Rondón,0,0,74,67.89,2,6.60,6.60
838,Paris Saint-Germain,,Jean-Christophe Bahebeck,0,1,21,87.5,3,6.60,6.60
839,APOEL Nicosia,,Nicholas Ioannou,0,0,17,77.27,0,6.60,6.60
840,Borussia Dortmund,,Mitchell Langerak,0,0,11,68.75,1,6.60,6.60
841,Galatasaray,,Yekta Kurtuluş,0,0,10,62.5,0,6.60,6.60
842,Zenit St. Petersburg,,Pavel Mogilevets,0,0,13,92.86,0,6.60,6.60
843,Benfica,,Paulo Lopes,0,0,6,54.55,0,6.60,6.60
844,RSC Anderlecht,,Nathan Kabasele,0,0,1,100,1,6.60,6.60
845,Liverpool,,Emre Can,0,0,71,87.65,0,6.60,6.60
846,FC Bayern München,,Mitchell Weiser,0,0,10,100,1,6.60,6.60
847,Liverpool,,Fabio Borini,0,0,24,80,1,6.60,6.60
848,Manchester City,,Wilfried Bony,0,0,5,50,0,6.60,6.60
849,Borussia Dortmund,,Miloš Jojić,0,0,10,90.91,1,6.60,6.60
850,Galatasaray,,Veysel Sarı,0,0,47,85.45,1,6.60,6.60
851,CSKA Moscow,,Aleksandrs Cauna,0,0,26,92.86,0,6.60,6.60
852,AS Monaco,,Valère Germain,0,0,6,75,0,6.60,6.60
853,Liverpool,,Glen Johnson,0,0,112,86.15,1,6.60,6.60
854,Arsenal,,Wojciech Szczęsny,0,0,71,69.61,0,6.60,6.60
855,Sporting,,Diego Capel,0,0,16,61.54,2,6.60,6.60
856,FC Schalke 04,,Jan Kirchhoff,0,0,109,86.51,2,6.60,6.60
857,Paris Saint-Germain,,Yohan Cabaye,0,0,98,89.09,0,6.60,6.60
858,Malmö FF,,Filip Helander,0,0,153,82.26,1,6.60,6.60
859,Juventus,,Roberto Pereyra,0,1,140,86.42,6,6.59,6.59
860,NK Maribor,,Željko Filipović,0,0,247,84.01,5,6.58,6.58
861,Paris Saint-Germain,,Salvatore Sirigu,0,0,118,61.78,0,6.58,6.58
862,Roma,,José Holebas,0,0,112,84.85,1,6.58,6.58
863,Roma,,Vasilīs Torosidīs,0,0,94,81.03,1,6.57,6.57
864,Sporting,,Rui Patrício,0,0,73,58.87,0,6.57,6.57
865,Basel,,Davide Callà,0,0,38,65.52,3,6.56,6.56
866,NK Maribor,,Jean Philippe Mendy,0,0,18,69.23,2,6.56,6.56
867,FC Schalke 04,,Matija Nastasić,0,0,60,81.08,0,6.55,6.55
868,Atlético Madrid,,Cristian Rodríguez,0,0,8,66.67,1,6.55,6.55
869,Benfica,,Bryan Cristante,0,0,49,70,1,6.55,6.55
870,NK Maribor,,Aleš Mertelj,0,0,205,84.71,2,6.55,6.55
871,Ludogorets,,Virgil Misidjan,0,0,68,86.08,1,6.54,6.54
872,Zenit St. Petersburg,,Aleksandr Kerzhakov,0,0,12,85.71,2,6.53,6.53
873,FC Schalke 04,,Ralf Fährmann,0,0,107,60.11,0,6.53,6.53
874,Borussia Dortmund,,Roman Weidenfeller,0,0,88,57.14,1,6.53,6.53
875,RSC Anderlecht,,Cyriac,0,0,26,72.22,3,6.53,6.53
876,APOEL Nicosia,,Tomás De Vincenti,0,0,51,71.83,0,6.52,6.52
877,APOEL Nicosia,,Cillian Sheridan,0,0,65,60.75,2,6.52,6.52
878,Benfica,,Lima,0,0,81,70.43,3,6.52,6.52
879,AFC Ajax,,Anwar El Ghazi,0,0,23,57.5,1,6.50,6.50
880,Atlético Madrid,,Raúl Jiménez,0,0,6,66.67,1,6.50,6.50
881,FC Schalke 04,,Leon Goretzka,0,0,22,95.65,1,6.50,6.50
882,APOEL Nicosia,,Pieros Sotiriou,0,0,2,66.67,0,6.50,6.50
883,Athletic Club,,Ager Aketxe,0,0,10,83.33,0,6.50,6.50
884,FC Porto,,Kelvin,0,0,16,94.12,2,6.50,6.50
885,FC Porto,,Hernâni,0,0,1,100,0,6.50,6.50
886,FC Bayern München,,Gianluca Gaudino,0,0,33,91.67,0,6.50,6.50
887,APOEL Nicosia,,John Arne Riise,0,0,8,72.73,0,6.50,6.50
888,Juventus,,Simone Pepe,0,0,7,87.5,0,6.50,6.50
889,APOEL Nicosia,,Constantinos Charalambidis,0,0,4,80,0,6.50,6.50
890,Chelsea,,Mohamed Salah,0,0,24,72.73,0,6.50,6.50
891,AFC Ajax,,Stefano Denswil,0,0,68,88.31,0,6.50,6.50
892,Juventus,,Alessandro Matri,0,0,4,80,0,6.50,6.50
893,Shakhtar Donetsk,,Márcio Azevedo,0,0,51,78.46,0,6.50,6.50
894,AFC Ajax,,Niki Zimling,0,0,103,91.96,0,6.50,6.50
895,Basel,,Ahmed Hamoudi,0,0,39,86.67,1,6.50,6.50
896,CSKA Moscow,,Zoran Tošić,0,0,84,83.17,1,6.50,6.50
897,APOEL Nicosia,,Efstathios Aloneftis,0,0,41,65.08,1,6.50,6.50
898,NK Maribor,,Sintyahu Sallalich,0,0,52,77.61,2,6.50,6.50
899,Shakhtar Donetsk,,Marlos Romero,0,0,73,89.02,2,6.50,6.50
900,Malmö FF,,Enoch Adu,0,0,244,90.37,1,6.50,6.50
901,Manchester City,,Gaël Clichy,0,1,245,83.62,4,6.48,6.48
902,Ludogorets,,Mihail Aleksandrov,0,0,127,72.99,2,6.48,6.48
903,BATE Borisov,,Evgeni Yablonski,0,0,133,77.33,3,6.48,6.48
904,Benfica,,Andreas Samaris,0,0,121,80.13,0,6.48,6.48
905,FC Schalke 04,,Sidney Sam,0,0,26,83.87,0,6.47,6.47
906,Zenit St. Petersburg,,Igor Smolnikov,0,0,42,79.25,2,6.47,6.47
907,Bayer 04 Leverkusen,,Stefan Reinartz,0,0,57,65.52,0,6.47,6.47
908,APOEL Nicosia,,Marios Antoniadis,0,0,79,72.48,0,6.46,6.46
909,Galatasaray,,Hakan Balta,0,0,60,78.95,1,6.45,6.45
910,Arsenal,,Theo Walcott,0,0,6,66.67,0,6.45,6.45
911,Athletic Club,,Xabier Etxeita,0,0,44,78.57,0,6.45,6.45
912,Basel,,Yoichiro Kakitani,0,0,13,72.22,1,6.45,6.45
913,Sporting,,Mauricio,0,0,127,77.44,0,6.44,6.44
914,Shakhtar Donetsk,,Ilsinho,0,0,34,85,0,6.43,6.43
915,BATE Borisov,,Maksim Volodjko,0,0,64,61.54,6,6.42,6.42
916,Chelsea,,Dominic Solanke,0,0,4,100,0,6.40,6.40
917,Bayer 04 Leverkusen,,Levin Öztunalı,0,0,2,50,0,6.40,6.40
918,Malmö FF,,Agon Mehmeti,0,0,2,66.67,0,6.40,6.40
919,Galatasaray,,Olcan Adın,0,0,14,100,0,6.40,6.40
920,Olympiacos FC,,Dimitris Diamantakos,0,0,2,50,0,6.40,6.40
921,Shakhtar Donetsk,,Wellington Nem,0,0,3,75,0,6.40,6.40
922,Benfica,,Bebé,0,0,10,38.46,0,6.40,6.40
923,Liverpool,,Lazar Marković,0,0,81,85.26,1,6.40,6.40
924,Ludogorets,,Roman Bezjak,0,0,44,70.97,5,6.40,6.40
925,Bayer 04 Leverkusen,,Julian Brandt,0,0,45,78.95,1,6.40,6.40
926,CSKA Moscow,,Georgi Milanov,0,0,122,87.14,4,6.38,6.38
927,BATE Borisov,,Dmitri Baga,0,0,18,81.82,2,6.37,6.37
928,BATE Borisov,,Andriy Yakovlev,0,0,14,87.5,1,6.37,6.37
929,AFC Ajax,,Kolbeinn Sigthorsson,0,0,50,76.92,1,6.35,6.35
930,Ludogorets,,Junior Caiçara,0,0,276,82.39,5,6.35,6.35
931,APOEL Nicosia,,Georgios Efrem,0,0,60,82.19,1,6.34,6.34
932,Galatasaray,,Tarık Çamdal,0,0,120,83.33,5,6.34,6.34
933,Arsenal,,Tomáš Rosický,0,0,16,76.19,0,6.33,6.33
934,BATE Borisov,,Vitali Gayduchik,0,0,51,77.27,0,6.33,6.33
935,RSC Anderlecht,,Sacha Kljestan,0,0,81,87.1,2,6.33,6.33
936,BATE Borisov,,Vitali Rodionov,0,0,34,62.96,1,6.33,6.33
937,Galatasaray,,Alex Telles,0,0,196,86.73,3,6.32,6.32
938,BATE Borisov,,Aleksandr Volodko,0,0,115,66.86,1,6.32,6.32
939,BATE Borisov,,Denis Polyakov,0,0,101,80.16,1,6.30,6.30
940,Basel,,Arlind Ajeti,0,0,0,0,0,6.30,6.30
941,Roma,,Mattia Destro,0,0,18,81.82,0,6.30,6.30
942,Bayer 04 Leverkusen,,Robbie Kruse,0,0,6,75,0,6.30,6.30
943,Shakhtar Donetsk,,Oleksandr Hladkyi,0,0,14,70,0,6.30,6.30
944,Galatasaray,,Fernando Muslera,0,0,65,67.01,0,6.30,6.30
945,NK Maribor,,Petar Stojanović,0,0,170,75.89,1,6.30,6.30
946,APOEL Nicosia,,Rafik Djebbour,0,0,35,77.78,2,6.30,6.30
947,Roma,,Morgan De Sanctis,0,0,60,60.61,0,6.28,6.28
948,NK Maribor,,Ales Mejac,0,0,85,74.56,0,6.27,6.27
949,APOEL Nicosia,,Tiago Gomes,0,0,132,77.19,1,6.22,6.22
950,Arsenal,,Olivier Giroud,0,0,24,55.81,1,6.20,6.20
951,APOEL Nicosia,,Kostakis Artymatas,0,0,11,84.62,0,6.20,6.20
952,FC Schalke 04,,Felix Platte,0,0,14,77.78,1,6.20,6.20
953,APOEL Nicosia,,Nektarios Alexandrou,0,0,18,81.82,0,6.20,6.20
954,APOEL Nicosia,,Tasos Papazoglou,0,0,19,73.08,0,6.20,6.20
955,RSC Anderlecht,,Bram Nuytinck,0,0,48,82.76,0,6.20,6.20
956,CSKA Moscow,,Kirill Nababkin,0,0,20,55.56,0,6.20,6.20
957,Malmö FF,,Erdal Rakip,0,0,8,72.73,0,6.20,6.20
958,BATE Borisov,,Nemanja Tubić,0,0,63,69.23,0,6.17,6.17
959,BATE Borisov,,Edgar Olekhnovich,0,0,61,61.62,2,6.13,6.13
960,Chelsea,,Juan Cuadrado,0,0,1,100,0,6.10,6.10
961,Olympiacos FC,,Andreas Bouchalakis,0,0,17,100,0,6.10,6.10
962,FC Porto,,Diego Reyes,0,0,6,75,0,6.10,6.10
963,Arsenal,,Gedion Zelalem,0,0,40,90.91,0,6.10,6.10
964,FC Schalke 04,,Felipe Santana,0,0,36,87.8,0,6.10,6.10
965,Athletic Club,,Unai López,0,0,13,72.22,0,6.10,6.10
966,Basel,,Walter Samuel,0,0,103,78.63,0,6.10,6.10
967,Galatasaray,,Sinan Bolat,0,0,11,61.11,0,6.00,6.00
968,Shakhtar Donetsk,,Serhiy Kryvtsov,0,0,44,75.86,0,6.00,6.00
969,Benfica,,Artur Moraes,0,0,23,34.33,0,6.00,6.00
970,BATE Borisov,,Anri Khagush,0,0,64,58.18,1,5.96,5.96
971,BATE Borisov,,Dmitry Likhtarovich,0,0,43,75.44,0,5.90,5.90
972,BATE Borisov,,Filip Mladenović,0,0,105,76.64,5,5.88,5.88
973,BATE Borisov,,Sergey Chernik,0,0,80,48.78,0,5.78,5.78
974,Sporting,,Ricardo Esgaio,0,0,28,82.35,0,5.70,5.70
975,Basel,,Serey Dié,0,0,54,90,0,5.25,5.25
976,Chelsea,,Ruben Loftus-Cheek,0,0,9,100,1,0,
977,Paris Saint-Germain,,Lucas Digne,0,0,4,100,0,0,
978,FC Bayern München,,Javi Martínez,0,0,1,100,0,0,
979,Roma,,Kevin Strootman,0,0,4,66.67,0,0,
980,AFC Ajax,,Richairo Živković,0,0,1,100,0,0,
981,Olympiacos FC,,Dimitrios Siovas,0,0,0,0,0,0,
982,FC Schalke 04,,Marvin Friedrich,0,0,0,0,0,0,
983,Juventus,,Rômulo,0,0,1,100,0,0,
984,Olympiacos FC,,Jorge Benítez,0,0,0,0,0,0,
985,Benfica,,João Teixeira,0,0,3,50,0,0,
986,Basel,,Giovanni Sio,0,0,0,0,0,0,
987,RSC Anderlecht,,Michaël Heylen,0,0,3,100,0,0,
988,Galatasaray,,Furkan Özçal,0,0,0,0,0,0,
989,Juventus,,Kingsley Coman,0,0,0,0,0,0,
990,FC Bayern München,,Claudio Pizarro,0,0,6,85.71,0,0,
991,AS Monaco,,Matheus Carvalho,0,0,2,50,0,0,
992,Olympiacos FC,,Konstantinos Giannoulis,0,0,5,83.33,1,0,
993,Juventus,,Sebastian Giovinco,0,0,2,66.67,0,0,
994,Zenit St. Petersburg,,Andrey Arshavin,0,0,10,90.91,1,0,
