#,Time,Time,Nome,Grandes chances criadas,Assistências,Passes certos,Passes certos %,Passes decisivos,Notas Sofascore,Nota Sofascore
694,Inter,,Stefano Sensi,0,0,11,100,0,6.30,6.30
695,Atalanta,,Sam Lammers,0,0,4,80,0,6.30,6.30
696,Atalanta,,Mattia Caldara,0,0,5,83.33,0,6.30,6.30
697,FC Bayern München,,Bright Arrey-Mbi,0,0,16,88.89,0,6.30,6.30
698,Manchester United,,Brandon Williams,0,0,23,85.19,0,6.30,6.30
699,Sevilla,,Tomáš Vaclík,0,0,30,73.17,0,6.30,6.30
700,Zenit St. Petersburg,,Andrey Mostovoy,0,0,61,79.22,0,6.30,6.30
701,Ferencváros TC,,Dénes Dibusz,0,0,163,77.99,0,6.30,6.30
702,Zenit St. Petersburg,,Danil Krugovoy,0,0,37,71.15,0,6.28,6.28
703,Club Brugge KV,,Eduard Sobol,0,0,145,84.8,3,6.28,6.28
704,Olympique de Marseille,,Leonardo Balerdi,0,0,164,90.61,0,6.27,6.27
705,Olympique de Marseille,,Marley Aké,0,0,11,91.67,0,6.27,6.27
706,Ferencváros TC,,Dávid Sigér,0,0,129,84.31,0,6.26,6.26
707,Real Madrid,,Sergio Arribas,0,0,23,95.83,0,6.25,6.25
708,Stade Rennais,,Faitout Maouassa,0,0,30,90.91,2,6.25,6.25
709,Borussia Dortmund,,Nico Schulz,0,0,80,82.47,0,6.23,6.23
710,Başakşehir FK,,Hasan Ali Kaldırım,0,0,35,72.92,0,6.23,6.23
711,Paris Saint-Germain,,Timothee Pembele,0,0,5,100,0,6.20,6.20
712,Lokomotiv Moscow,,Nikita Iosifov,0,0,0,0,0,6.20,6.20
713,Lokomotiv Moscow,,Vitaliy Lystsov,0,0,15,65.22,0,6.20,6.20
714,Olympiacos FC,,Pêpê,0,0,58,84.06,1,6.20,6.20
715,Başakşehir FK,,Mert Günok,0,0,95,61.29,1,6.18,6.18
716,Red Bull Salzburg,,Cican Stanković,0,0,77,72.64,0,6.18,6.18
717,FC Midtjylland,,Mikkel Andersen,0,0,56,67.47,0,6.15,6.15
718,Manchester United,,Dean Henderson,0,0,11,84.62,0,6.10,6.10
719,Liverpool,,Leighton Clarkson,0,0,41,73.21,1,6.10,6.10
720,Red Bull Salzburg,,Jérôme Onguene,0,0,30,75,0,6.05,6.05
721,Ferencváros TC,,Eldar Ćivić,0,0,19,90.48,0,6.00,6.00
722,Stade Rennais,,Brandon Soppy,0,0,41,74.55,0,6.00,6.00
723,Başakşehir FK,,Carlos Ponck,0,0,59,81.94,0,6.00,6.00
724,Lazio,,Mateo Musacchio,0,0,10,90.91,0,5.70,5.70
725,Sevilla,,Alfonso Pastor,0,0,20,74.07,0,5.70,5.70
726,Manchester United,,Juan Mata,0,0,26,92.86,1,5.60,5.60
727,Shakhtar Donetsk,,Andriy Pyatov,0,0,22,84.62,0,5.60,5.60
728,AFC Ajax,,Jurriën Timber,0,0,1,50,0,0,
729,Inter,,Radja Nainggolan,0,0,5,83.33,0,0,
730,Manchester United,,Odion Ighalo,0,0,2,100,0,0,
731,Shakhtar Donetsk,,Bogdan Viunnyk,0,0,1,100,0,0,
732,Club Brugge KV,,Thomas Van den Keybus,0,0,3,75,0,0,
733,Lokomotiv Moscow,,Aleksandr Silyanov,0,0,2,100,0,0,
734,FK Krasnodar,,Evgeniy Markov,0,0,1,50,0,0,
735,FC Porto,,Mamadou Loum,0,0,3,100,0,0,
